Date,Location,MinTemp,MaxTemp,Rainfall,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm
2011-09-19,AliceSprings,22.2,30.8,0.0,20.0,31.0,16.0,9.0
2011-09-20,AliceSprings,7.3,23.6,0.0,28.0,20.0,16.0,14.0
2011-09-21,AliceSprings,4.8,27.5,0.0,22.0,13.0,28.0,14.0
2011-09-22,AliceSprings,7.8,32.9,0.0,19.0,13.0,18.0,10.0
2011-09-23,AliceSprings,12.0,33.2,0.0,7.0,19.0,17.0,6.0
2011-09-24,AliceSprings,9.7,25.2,0.0,9.0,22.0,38.0,19.0
2011-09-25,AliceSprings,11.7,27.2,0.0,26.0,22.0,27.0,15.0
2011-09-26,AliceSprings,11.3,34.5,0.0,26.0,30.0,16.0,13.0
2011-09-27,AliceSprings,24.6,35.8,0.0,19.0,31.0,25.0,17.0
2011-09-28,AliceSprings,22.1,35.7,0.0,9.0,41.0,34.0,13.0
2011-09-29,AliceSprings,7.4,25.6,0.0,24.0,11.0,12.0,10.0
2011-09-30,AliceSprings,5.5,29.6,0.0,15.0,28.0,12.0,4.0
2011-10-01,AliceSprings,6.6,22.6,0.0,31.0,20.0,33.0,21.0
2011-10-02,AliceSprings,7.2,23.1,0.0,17.0,22.0,22.0,15.0
2011-10-03,AliceSprings,13.7,29.0,0.4,9.0,24.0,52.0,9.0
2011-10-04,AliceSprings,13.0,23.8,3.8,13.0,11.0,85.0,43.0
2011-10-05,AliceSprings,11.0,29.3,7.4,7.0,20.0,46.0,28.0
2011-10-06,AliceSprings,12.4,28.1,0.0,17.0,9.0,60.0,25.0
2011-10-07,AliceSprings,11.5,33.2,0.0,19.0,28.0,40.0,13.0
2011-10-08,AliceSprings,12.4,32.3,0.0,24.0,7.0,33.0,15.0
2011-10-09,AliceSprings,16.7,37.2,0.0,24.0,31.0,17.0,12.0
2011-10-10,AliceSprings,20.4,31.8,0.0,24.0,20.0,26.0,16.0
2011-10-11,AliceSprings,11.7,31.0,0.0,28.0,22.0,36.0,15.0
2011-10-12,AliceSprings,16.6,35.4,0.0,28.0,17.0,13.0,10.0
2011-10-13,AliceSprings,14.8,38.9,0.0,20.0,43.0,24.0,7.0
2011-10-14,AliceSprings,22.5,37.6,0.0,9.0,26.0,15.0,6.0
2011-10-15,AliceSprings,14.2,30.8,0.0,26.0,20.0,16.0,5.0
2011-10-16,AliceSprings,11.9,30.2,0.0,26.0,30.0,20.0,13.0
2011-10-17,AliceSprings,12.9,30.0,0.0,30.0,22.0,25.0,9.0
2011-10-18,AliceSprings,9.5,32.9,0.0,20.0,11.0,14.0,6.0
2011-10-19,AliceSprings,14.1,34.7,0.0,26.0,11.0,25.0,11.0
2011-10-20,AliceSprings,16.6,34.8,0.0,24.0,15.0,32.0,18.0
2011-10-21,AliceSprings,19.5,26.1,0.0,11.0,6.0,69.0,51.0
2011-10-22,AliceSprings,15.7,33.8,0.0,9.0,7.0,34.0,24.0
2011-10-23,AliceSprings,21.8,35.1,0.0,13.0,30.0,31.0,22.0
2011-10-24,AliceSprings,19.9,34.7,0.0,15.0,7.0,51.0,31.0
2011-10-25,AliceSprings,17.9,34.4,0.0,20.0,13.0,47.0,25.0
2011-10-26,AliceSprings,17.7,36.4,0.0,26.0,22.0,34.0,15.0
2011-10-27,AliceSprings,17.4,36.2,0.0,15.0,11.0,20.0,15.0
2011-10-28,AliceSprings,19.8,34.0,0.0,20.0,9.0,44.0,23.0
2011-10-29,AliceSprings,20.9,33.4,0.2,20.0,26.0,54.0,28.0
2011-10-30,AliceSprings,18.1,26.5,0.2,28.0,30.0,37.0,23.0
2011-10-31,AliceSprings,13.3,17.7,0.4,22.0,22.0,89.0,83.0
2011-11-01,AliceSprings,10.9,25.6,19.8,17.0,26.0,78.0,29.0
2011-11-02,AliceSprings,14.0,30.2,0.0,11.0,13.0,52.0,20.0
2011-11-03,AliceSprings,18.3,27.6,0.6,9.0,19.0,52.0,14.0
2011-11-04,AliceSprings,14.9,34.3,0.0,22.0,11.0,17.0,12.0
2011-11-05,AliceSprings,17.5,35.4,0.0,13.0,17.0,46.0,20.0
2011-11-06,AliceSprings,17.9,37.2,0.0,9.0,17.0,34.0,19.0
2011-11-07,AliceSprings,18.9,39.8,0.0,7.0,13.0,28.0,11.0
2011-11-08,AliceSprings,21.4,40.9,0.0,7.0,28.0,25.0,11.0
2011-11-09,AliceSprings,25.5,38.9,0.0,28.0,20.0,35.0,23.0
2011-11-10,AliceSprings,21.7,31.8,0.0,30.0,24.0,36.0,21.0
2011-11-11,AliceSprings,17.9,34.9,0.0,24.0,17.0,14.0,17.0
2011-11-12,AliceSprings,18.0,37.7,0.0,26.0,17.0,12.0,10.0
2011-11-13,AliceSprings,23.7,30.8,0.0,19.0,7.0,33.0,39.0
2011-11-14,AliceSprings,17.7,38.2,0.2,19.0,13.0,28.0,19.0
2011-11-15,AliceSprings,23.7,33.9,0.0,24.0,26.0,29.0,19.0
2011-11-16,AliceSprings,20.5,29.3,0.0,26.0,15.0,54.0,40.0
2011-11-17,AliceSprings,19.6,35.3,0.4,13.0,19.0,53.0,28.0
2011-11-18,AliceSprings,18.4,38.6,0.0,13.0,13.0,34.0,13.0
2011-11-19,AliceSprings,22.1,33.2,0.0,28.0,30.0,38.0,31.0
2011-11-20,AliceSprings,21.9,23.5,0.0,26.0,17.0,54.0,62.0
2011-11-21,AliceSprings,14.9,18.1,3.8,13.0,15.0,96.0,97.0
2011-11-22,AliceSprings,14.2,19.8,15.2,19.0,20.0,94.0,78.0
2011-11-23,AliceSprings,12.1,25.9,0.2,20.0,24.0,64.0,39.0
2011-11-24,AliceSprings,11.0,28.2,0.0,15.0,20.0,48.0,17.0
2011-11-25,AliceSprings,10.3,31.5,0.0,7.0,11.0,23.0,12.0
2011-11-26,AliceSprings,11.1,34.2,0.0,4.0,17.0,18.0,11.0
2011-11-27,AliceSprings,12.9,36.1,0.0,17.0,7.0,10.0,7.0
2011-11-28,AliceSprings,12.8,38.6,0.0,22.0,11.0,7.0,6.0
2011-11-29,AliceSprings,22.2,41.9,0.0,35.0,24.0,8.0,6.0
2011-11-30,AliceSprings,21.7,29.7,0.0,28.0,24.0,36.0,26.0
2011-12-01,AliceSprings,14.2,30.1,0.0,28.0,28.0,17.0,9.0
2011-12-02,AliceSprings,14.3,32.5,0.0,30.0,17.0,13.0,10.0
2011-12-03,AliceSprings,14.7,26.2,0.0,17.0,11.0,16.0,23.0
2011-12-04,AliceSprings,16.3,29.5,0.6,15.0,28.0,32.0,21.0
2011-12-05,AliceSprings,13.2,31.6,0.0,24.0,20.0,37.0,24.0
2011-12-06,AliceSprings,14.5,34.2,0.0,11.0,13.0,27.0,14.0
2011-12-07,AliceSprings,14.8,37.4,0.0,17.0,15.0,15.0,17.0
2011-12-08,AliceSprings,25.6,34.6,0.0,17.0,20.0,17.0,30.0
2011-12-09,AliceSprings,26.4,41.0,0.0,37.0,37.0,43.0,13.0
2011-12-10,AliceSprings,24.8,41.8,0.0,9.0,24.0,22.0,15.0
2011-12-11,AliceSprings,21.6,35.9,0.0,17.0,13.0,37.0,26.0
2011-12-12,AliceSprings,18.8,36.3,0.0,19.0,24.0,29.0,17.0
2011-12-13,AliceSprings,16.2,34.8,0.0,30.0,22.0,16.0,13.0
2011-12-14,AliceSprings,18.2,29.7,0.0,20.0,6.0,16.0,52.0
2011-12-15,AliceSprings,17.0,38.7,0.2,20.0,24.0,21.0,16.0
2011-12-16,AliceSprings,23.4,34.8,0.0,15.0,22.0,37.0,35.0
2011-12-17,AliceSprings,23.2,35.5,0.0,9.0,31.0,45.0,35.0
2011-12-18,AliceSprings,23.7,38.9,1.6,20.0,37.0,48.0,29.0
2011-12-19,AliceSprings,21.1,39.2,0.0,15.0,9.0,22.0,22.0
2011-12-20,AliceSprings,20.8,40.9,0.0,9.0,13.0,39.0,16.0
2011-12-21,AliceSprings,22.2,37.0,1.8,22.0,24.0,35.0,28.0
2011-12-22,AliceSprings,18.8,38.4,0.0,26.0,19.0,27.0,15.0
2011-12-23,AliceSprings,18.2,39.1,0.0,28.0,17.0,14.0,10.0
2011-12-24,AliceSprings,17.2,39.7,0.0,13.0,19.0,9.0,7.0
2011-12-25,AliceSprings,19.0,42.2,0.0,11.0,24.0,16.0,10.0
2011-12-26,AliceSprings,22.8,39.9,0.0,28.0,24.0,20.0,16.0
2011-12-27,AliceSprings,23.8,36.0,0.0,19.0,13.0,29.0,20.0
2011-12-28,AliceSprings,16.0,35.6,0.0,31.0,26.0,18.0,5.0
2011-12-29,AliceSprings,15.0,36.1,0.0,22.0,22.0,20.0,8.0
2011-12-30,AliceSprings,16.0,38.9,0.0,28.0,15.0,11.0,7.0
2011-12-31,AliceSprings,19.6,41.4,0.0,13.0,19.0,14.0,6.0
2012-01-01,AliceSprings,24.2,42.4,0.0,24.0,9.0,21.0,9.0
2012-01-02,AliceSprings,25.2,40.9,0.4,24.0,20.0,36.0,15.0
2012-01-03,AliceSprings,22.3,42.5,0.0,13.0,17.0,19.0,10.0
2012-01-04,AliceSprings,25.5,42.7,0.0,22.0,19.0,22.0,15.0
2012-01-05,AliceSprings,23.7,40.1,1.4,11.0,24.0,48.0,25.0
2012-01-06,AliceSprings,24.6,40.5,0.0,15.0,9.0,25.0,19.0
2012-01-07,AliceSprings,23.9,39.5,0.4,9.0,31.0,58.0,29.0
2012-01-08,AliceSprings,20.9,28.7,23.6,15.0,11.0,90.0,68.0
2012-01-09,AliceSprings,21.9,33.1,0.6,30.0,17.0,49.0,33.0
2012-01-10,AliceSprings,20.5,23.6,0.0,22.0,19.0,39.0,76.0
2012-01-11,AliceSprings,15.7,31.9,0.0,22.0,20.0,46.0,27.0
2012-01-12,AliceSprings,17.6,33.8,0.2,31.0,24.0,16.0,10.0
2012-01-13,AliceSprings,17.5,34.3,0.0,15.0,24.0,20.0,8.0
2012-01-14,AliceSprings,21.5,33.0,0.0,24.0,13.0,15.0,15.0
2012-01-15,AliceSprings,21.1,33.1,0.0,13.0,11.0,26.0,15.0
2012-01-16,AliceSprings,18.9,37.5,0.0,13.0,11.0,16.0,14.0
2012-01-17,AliceSprings,25.7,39.8,0.0,28.0,13.0,18.0,16.0
2012-01-18,AliceSprings,20.6,40.6,0.0,11.0,24.0,17.0,9.0
2012-01-19,AliceSprings,19.6,41.2,0.0,13.0,22.0,17.0,12.0
2012-01-20,AliceSprings,21.8,41.4,0.0,15.0,13.0,19.0,12.0
2012-01-21,AliceSprings,23.3,41.2,0.0,19.0,,26.0,
2012-01-22,AliceSprings,23.5,41.4,0.0,19.0,13.0,24.0,16.0
2012-01-23,AliceSprings,23.8,40.6,0.0,13.0,24.0,23.0,13.0
2012-01-24,AliceSprings,21.7,37.7,0.0,24.0,28.0,30.0,19.0
2012-01-25,AliceSprings,19.6,36.9,0.0,24.0,31.0,23.0,11.0
2012-01-26,AliceSprings,18.0,35.6,0.0,13.0,31.0,31.0,23.0
2012-01-27,AliceSprings,21.1,36.8,0.0,17.0,24.0,31.0,18.0
2012-01-28,AliceSprings,20.3,38.8,0.0,11.0,17.0,31.0,16.0
2012-01-29,AliceSprings,20.4,41.0,0.0,13.0,11.0,23.0,10.0
2012-01-30,AliceSprings,23.6,41.0,0.0,17.0,24.0,24.0,14.0
2012-01-31,AliceSprings,20.4,32.9,0.0,26.0,19.0,33.0,20.0
2012-02-01,AliceSprings,14.9,33.7,0.0,28.0,26.0,20.0,11.0
2012-02-02,AliceSprings,14.4,34.1,0.0,24.0,22.0,16.0,8.0
2012-02-03,AliceSprings,13.8,36.0,0.0,9.0,17.0,16.0,7.0
2012-02-04,AliceSprings,15.6,41.9,0.0,13.0,9.0,10.0,6.0
2012-02-05,AliceSprings,24.4,32.7,0.0,30.0,31.0,42.0,23.0
2012-02-06,AliceSprings,13.9,28.5,0.0,31.0,20.0,27.0,17.0
2012-02-07,AliceSprings,10.8,30.7,0.0,26.0,17.0,25.0,14.0
2012-02-08,AliceSprings,12.4,32.5,0.0,20.0,19.0,21.0,13.0
2012-02-09,AliceSprings,13.2,34.6,0.0,17.0,19.0,20.0,9.0
2012-02-10,AliceSprings,14.6,32.2,0.0,22.0,19.0,22.0,15.0
2012-02-11,AliceSprings,13.4,32.6,0.0,20.0,13.0,17.0,13.0
2012-02-12,AliceSprings,13.2,35.5,0.0,24.0,11.0,17.0,13.0
2012-02-13,AliceSprings,15.2,38.5,0.0,19.0,19.0,12.0,6.0
2012-02-14,AliceSprings,16.4,38.1,0.0,15.0,15.0,13.0,6.0
2012-02-15,AliceSprings,15.9,40.8,0.0,20.0,20.0,9.0,6.0
2012-02-16,AliceSprings,18.3,41.6,0.0,20.0,9.0,10.0,9.0
2012-02-17,AliceSprings,20.3,41.3,0.0,24.0,15.0,23.0,10.0
2012-02-18,AliceSprings,19.7,41.3,1.8,2.0,22.0,26.0,11.0
2012-02-19,AliceSprings,25.6,41.4,0.8,13.0,17.0,25.0,12.0
2012-02-20,AliceSprings,24.8,41.5,0.0,20.0,9.0,26.0,15.0
2012-02-21,AliceSprings,23.3,33.5,9.8,15.0,20.0,46.0,29.0
2012-02-22,AliceSprings,19.0,28.1,12.4,22.0,13.0,83.0,57.0
2012-02-23,AliceSprings,17.0,32.7,0.0,17.0,19.0,60.0,32.0
2012-02-24,AliceSprings,19.1,33.8,0.0,17.0,9.0,48.0,34.0
2012-02-25,AliceSprings,21.8,34.8,0.6,15.0,31.0,66.0,40.0
2012-02-26,AliceSprings,24.7,37.3,0.8,26.0,13.0,55.0,29.0
2012-02-27,AliceSprings,25.6,35.3,0.0,13.0,33.0,50.0,86.0
2012-02-28,AliceSprings,20.3,33.7,0.2,9.0,20.0,82.0,69.0
2012-02-29,AliceSprings,20.8,32.7,18.0,26.0,20.0,80.0,51.0
2012-03-01,AliceSprings,18.4,19.9,8.8,15.0,17.0,97.0,95.0
2012-03-02,AliceSprings,15.8,18.0,28.2,17.0,19.0,96.0,96.0
2012-03-03,AliceSprings,15.5,24.8,3.4,17.0,15.0,91.0,61.0
2012-03-04,AliceSprings,15.3,26.0,0.0,15.0,24.0,67.0,53.0
2012-03-05,AliceSprings,15.9,28.5,0.0,28.0,24.0,47.0,37.0
2012-03-06,AliceSprings,13.0,29.0,0.0,30.0,28.0,52.0,26.0
2012-03-07,AliceSprings,12.9,27.3,0.0,28.0,22.0,49.0,25.0
2012-03-08,AliceSprings,10.4,29.4,0.0,15.0,26.0,46.0,24.0
2012-03-09,AliceSprings,12.4,29.8,0.0,17.0,22.0,41.0,24.0
2012-03-10,AliceSprings,11.7,31.0,0.0,13.0,19.0,38.0,25.0
2012-03-11,AliceSprings,12.2,31.7,0.0,9.0,17.0,32.0,17.0
2012-03-12,AliceSprings,13.2,31.8,0.0,0.0,13.0,34.0,19.0
2012-03-13,AliceSprings,17.4,34.3,0.0,13.0,9.0,30.0,19.0
2012-03-14,AliceSprings,19.5,35.2,0.0,20.0,13.0,41.0,22.0
2012-03-15,AliceSprings,20.5,34.7,0.0,11.0,22.0,49.0,27.0
2012-03-16,AliceSprings,22.3,28.8,0.0,24.0,26.0,48.0,41.0
2012-03-17,AliceSprings,18.8,27.9,0.0,24.0,24.0,63.0,48.0
2012-03-18,AliceSprings,20.6,30.0,0.0,24.0,22.0,70.0,46.0
2012-03-19,AliceSprings,19.2,31.6,0.0,17.0,22.0,64.0,36.0
2012-03-20,AliceSprings,20.3,31.9,0.0,17.0,13.0,69.0,56.0
2012-03-21,AliceSprings,18.7,33.7,0.4,9.0,24.0,52.0,36.0
2012-03-22,AliceSprings,16.4,29.1,0.0,22.0,20.0,35.0,28.0
2012-03-23,AliceSprings,14.9,26.0,0.0,24.0,22.0,36.0,25.0
2012-03-24,AliceSprings,8.9,26.3,0.0,31.0,20.0,43.0,26.0
2012-03-25,AliceSprings,9.1,28.0,0.0,19.0,24.0,43.0,22.0
2012-03-26,AliceSprings,9.8,30.1,0.0,9.0,11.0,39.0,20.0
2012-03-27,AliceSprings,10.0,31.2,0.0,11.0,13.0,35.0,17.0
2012-03-28,AliceSprings,10.1,33.0,0.0,9.0,7.0,31.0,18.0
2012-03-29,AliceSprings,12.3,33.3,0.0,9.0,9.0,32.0,18.0
2012-03-30,AliceSprings,13.8,34.8,0.0,7.0,9.0,31.0,16.0
2012-03-31,AliceSprings,14.8,36.2,0.0,13.0,20.0,27.0,15.0
2012-04-01,AliceSprings,16.4,36.8,0.0,9.0,6.0,30.0,16.0
2012-04-02,AliceSprings,18.4,38.7,0.0,15.0,9.0,20.0,14.0
2012-04-03,AliceSprings,21.5,38.9,0.0,19.0,15.0,17.0,17.0
2012-04-04,AliceSprings,21.5,38.0,0.0,6.0,7.0,39.0,18.0
2012-04-05,AliceSprings,20.0,36.8,0.0,7.0,11.0,47.0,19.0
2012-04-06,AliceSprings,18.8,35.0,0.0,13.0,24.0,36.0,18.0
2012-04-07,AliceSprings,19.7,30.0,0.0,22.0,19.0,43.0,27.0
2012-04-08,AliceSprings,14.0,30.9,0.0,19.0,17.0,39.0,26.0
2012-04-09,AliceSprings,14.7,27.1,0.0,30.0,26.0,27.0,21.0
2012-04-10,AliceSprings,11.7,23.9,0.0,30.0,26.0,38.0,24.0
2012-04-11,AliceSprings,12.8,23.0,0.0,26.0,24.0,27.0,11.0
2012-04-12,AliceSprings,11.8,20.5,0.0,9.0,11.0,23.0,22.0
2012-04-13,AliceSprings,12.6,21.4,3.0,6.0,13.0,78.0,63.0
2012-04-14,AliceSprings,12.1,28.4,0.4,6.0,11.0,98.0,31.0
2012-04-15,AliceSprings,12.1,29.9,0.0,6.0,24.0,60.0,25.0
2012-04-16,AliceSprings,10.8,29.8,0.0,13.0,26.0,35.0,18.0
2012-04-17,AliceSprings,10.5,29.5,0.0,7.0,20.0,37.0,23.0
2012-04-18,AliceSprings,11.4,29.9,0.0,9.0,15.0,35.0,18.0
2012-04-19,AliceSprings,10.9,31.6,0.0,2.0,17.0,30.0,15.0
2012-04-20,AliceSprings,11.6,32.4,0.0,9.0,9.0,25.0,17.0
2012-04-21,AliceSprings,12.7,33.3,0.0,7.0,20.0,22.0,14.0
2012-04-22,AliceSprings,16.0,18.5,3.4,13.0,15.0,92.0,88.0
2012-04-23,AliceSprings,15.8,19.6,15.0,2.0,11.0,92.0,82.0
2012-04-24,AliceSprings,15.4,19.7,4.0,17.0,26.0,86.0,51.0
2012-04-25,AliceSprings,7.3,19.1,0.0,19.0,24.0,52.0,28.0
2012-04-26,AliceSprings,4.4,20.6,0.0,6.0,15.0,61.0,30.0
2012-04-27,AliceSprings,5.9,21.7,0.0,11.0,17.0,63.0,31.0
2012-04-28,AliceSprings,6.3,22.2,0.0,2.0,22.0,61.0,31.0
2012-04-29,AliceSprings,5.7,22.9,0.0,13.0,20.0,58.0,27.0
2012-04-30,AliceSprings,7.3,25.6,0.0,6.0,9.0,57.0,29.0
2012-05-01,AliceSprings,8.6,28.8,0.0,4.0,20.0,58.0,18.0
2012-05-02,AliceSprings,10.0,26.0,0.0,13.0,22.0,57.0,33.0
2012-05-03,AliceSprings,8.5,23.1,0.0,15.0,19.0,50.0,33.0
2012-05-04,AliceSprings,4.5,21.4,0.0,15.0,20.0,52.0,22.0
2012-05-05,AliceSprings,2.1,22.3,0.0,2.0,15.0,39.0,16.0
2012-05-06,AliceSprings,2.1,26.8,0.0,4.0,7.0,35.0,13.0
2012-05-07,AliceSprings,5.5,28.5,0.0,17.0,7.0,16.0,9.0
2012-05-08,AliceSprings,6.5,30.3,0.0,0.0,11.0,13.0,8.0
2012-05-09,AliceSprings,6.6,31.1,0.0,6.0,13.0,19.0,7.0
2012-05-10,AliceSprings,8.2,30.0,0.0,6.0,13.0,25.0,11.0
2012-05-11,AliceSprings,9.3,29.6,0.0,7.0,20.0,30.0,19.0
2012-05-12,AliceSprings,9.8,27.3,0.0,11.0,19.0,42.0,20.0
2012-05-13,AliceSprings,8.0,22.9,0.0,28.0,20.0,47.0,28.0
2012-05-14,AliceSprings,4.2,20.3,0.0,15.0,17.0,45.0,23.0
2012-05-15,AliceSprings,0.6,19.8,0.0,7.0,22.0,45.0,23.0
2012-05-16,AliceSprings,0.7,21.1,0.0,4.0,19.0,47.0,17.0
2012-05-17,AliceSprings,0.1,23.2,0.0,0.0,7.0,37.0,13.0
2012-05-18,AliceSprings,1.8,24.3,0.0,0.0,20.0,27.0,7.0
2012-05-19,AliceSprings,3.8,24.5,0.0,0.0,28.0,25.0,14.0
2012-05-20,AliceSprings,4.3,21.7,0.0,11.0,19.0,33.0,17.0
2012-05-21,AliceSprings,2.1,21.3,0.0,7.0,20.0,36.0,18.0
2012-05-22,AliceSprings,1.2,21.8,0.0,4.0,20.0,35.0,19.0
2012-05-23,AliceSprings,3.6,24.2,0.0,4.0,13.0,33.0,25.0
2012-05-24,AliceSprings,3.4,16.8,0.0,20.0,24.0,55.0,29.0
2012-05-25,AliceSprings,-0.1,17.2,0.0,17.0,20.0,56.0,32.0
2012-05-26,AliceSprings,0.0,19.7,0.0,6.0,19.0,51.0,27.0
2012-05-27,AliceSprings,2.1,19.9,0.0,15.0,26.0,56.0,34.0
2012-05-28,AliceSprings,11.6,19.0,0.0,22.0,31.0,60.0,34.0
2012-05-29,AliceSprings,1.5,18.0,0.0,17.0,28.0,59.0,30.0
2012-05-30,AliceSprings,1.3,19.9,0.0,11.0,24.0,58.0,32.0
2012-05-31,AliceSprings,7.3,22.2,0.0,7.0,19.0,59.0,38.0
2012-06-01,AliceSprings,8.2,19.8,0.0,13.0,20.0,73.0,39.0
2012-06-02,AliceSprings,3.9,19.2,0.0,9.0,19.0,52.0,42.0
2012-06-03,AliceSprings,8.4,19.5,0.0,13.0,20.0,78.0,36.0
2012-06-04,AliceSprings,2.3,18.9,0.0,6.0,20.0,60.0,34.0
2012-06-05,AliceSprings,2.9,17.7,0.0,19.0,20.0,53.0,33.0
2012-06-06,AliceSprings,2.9,17.4,0.0,13.0,17.0,58.0,36.0
2012-06-07,AliceSprings,4.1,16.4,0.0,11.0,15.0,60.0,39.0
2012-06-08,AliceSprings,1.3,18.2,0.0,2.0,13.0,68.0,33.0
2012-06-09,AliceSprings,-1.4,17.5,0.0,0.0,19.0,55.0,23.0
2012-06-10,AliceSprings,-1.1,15.9,0.0,0.0,13.0,44.0,17.0
2012-06-11,AliceSprings,-0.9,20.6,0.0,15.0,6.0,42.0,15.0
2012-06-12,AliceSprings,5.8,25.4,0.0,4.0,7.0,26.0,17.0
2012-06-13,AliceSprings,6.6,27.0,0.0,2.0,26.0,23.0,15.0
2012-06-14,AliceSprings,11.3,27.9,0.0,9.0,11.0,32.0,30.0
2012-06-15,AliceSprings,7.2,27.8,0.0,7.0,20.0,48.0,22.0
2012-06-16,AliceSprings,5.1,20.9,0.0,6.0,17.0,47.0,22.0
2012-06-17,AliceSprings,0.4,19.0,0.0,0.0,20.0,45.0,26.0
2012-06-18,AliceSprings,0.7,19.1,0.0,0.0,19.0,61.0,27.0
2012-06-19,AliceSprings,-0.5,20.0,0.0,6.0,17.0,59.0,24.0
2012-06-20,AliceSprings,-1.4,23.9,0.0,7.0,9.0,35.0,14.0
2012-06-21,AliceSprings,5.1,26.1,0.0,15.0,20.0,18.0,4.0
2012-06-22,AliceSprings,2.9,14.8,0.0,20.0,19.0,60.0,22.0
2012-06-23,AliceSprings,-0.7,15.7,0.0,15.0,22.0,48.0,31.0
2012-06-24,AliceSprings,-3.4,14.8,0.0,11.0,28.0,55.0,24.0
2012-06-25,AliceSprings,-3.4,15.5,0.0,13.0,28.0,54.0,16.0
2012-06-26,AliceSprings,-3.4,16.7,0.0,13.0,26.0,56.0,24.0
2012-06-27,AliceSprings,-1.5,19.1,0.0,2.0,13.0,63.0,23.0
2012-06-28,AliceSprings,-1.3,23.1,0.0,0.0,7.0,43.0,11.0
2012-06-29,AliceSprings,1.9,20.9,0.0,11.0,15.0,23.0,22.0
2012-06-30,AliceSprings,1.3,18.5,0.0,7.0,13.0,53.0,29.0
2012-07-01,AliceSprings,0.0,16.3,0.0,9.0,22.0,49.0,29.0
2012-07-02,AliceSprings,-1.7,14.6,0.0,13.0,20.0,58.0,26.0
2012-07-03,AliceSprings,-4.9,15.1,0.0,7.0,22.0,20.0,25.0
2012-07-04,AliceSprings,-4.3,16.5,0.0,11.0,30.0,36.0,23.0
2012-07-05,AliceSprings,-4.0,16.2,0.0,9.0,28.0,29.0,27.0
2012-07-06,AliceSprings,-4.4,16.4,0.0,6.0,20.0,26.0,19.0
2012-07-07,AliceSprings,-5.2,19.4,0.0,9.0,17.0,17.0,16.0
2012-07-08,AliceSprings,-0.7,22.7,0.0,7.0,13.0,39.0,22.0
2012-07-09,AliceSprings,2.4,24.5,0.0,7.0,11.0,50.0,17.0
2012-07-10,AliceSprings,0.9,23.8,0.0,4.0,7.0,23.0,17.0
2012-07-11,AliceSprings,2.9,28.7,0.0,22.0,37.0,55.0,9.0
2012-07-12,AliceSprings,12.2,23.8,0.0,13.0,9.0,35.0,33.0
2012-07-13,AliceSprings,8.1,18.7,0.0,19.0,13.0,48.0,36.0
2012-07-14,AliceSprings,2.9,18.6,0.0,6.0,19.0,58.0,29.0
2012-07-15,AliceSprings,-1.4,17.8,0.0,7.0,26.0,53.0,23.0
2012-07-16,AliceSprings,-3.0,18.4,0.0,9.0,20.0,47.0,17.0
2012-07-17,AliceSprings,-2.3,20.1,0.0,0.0,9.0,23.0,13.0
2012-07-18,AliceSprings,-2.1,19.5,0.0,9.0,24.0,30.0,9.0
2012-07-19,AliceSprings,-1.0,16.9,0.0,11.0,17.0,33.0,25.0
2012-07-20,AliceSprings,-2.1,15.4,0.0,7.0,22.0,48.0,23.0
2012-07-21,AliceSprings,-1.9,17.1,0.0,6.0,28.0,57.0,20.0
2012-07-22,AliceSprings,-1.4,19.0,0.0,2.0,24.0,62.0,22.0
2012-07-23,AliceSprings,-1.9,20.8,0.0,2.0,13.0,48.0,20.0
2012-07-24,AliceSprings,0.1,24.9,0.0,0.0,11.0,42.0,16.0
2012-07-25,AliceSprings,2.9,23.3,0.0,7.0,17.0,31.0,14.0
2012-07-26,AliceSprings,2.2,16.8,0.0,13.0,17.0,43.0,27.0
2012-07-27,AliceSprings,1.3,17.2,0.0,19.0,15.0,56.0,28.0
2012-07-28,AliceSprings,0.8,17.0,0.0,13.0,20.0,53.0,28.0
2012-07-29,AliceSprings,-1.1,17.6,0.0,6.0,22.0,54.0,24.0
2012-07-30,AliceSprings,-0.3,17.7,0.0,13.0,24.0,54.0,30.0
2012-07-31,AliceSprings,-2.3,16.8,0.0,13.0,28.0,53.0,24.0
2012-08-01,AliceSprings,-3.6,19.3,0.0,11.0,11.0,31.0,20.0
2012-08-02,AliceSprings,-2.8,23.5,0.0,7.0,9.0,21.0,9.0
2012-08-03,AliceSprings,0.7,27.8,0.0,7.0,9.0,16.0,7.0
2012-08-04,AliceSprings,2.8,27.0,0.0,0.0,11.0,19.0,4.0
2012-08-05,AliceSprings,4.4,25.1,0.0,13.0,15.0,13.0,14.0
2012-08-06,AliceSprings,2.6,23.2,0.0,15.0,15.0,29.0,17.0
2012-08-07,AliceSprings,2.1,26.8,0.0,0.0,9.0,34.0,10.0
2012-08-08,AliceSprings,6.0,28.1,0.0,17.0,6.0,17.0,9.0
2012-08-09,AliceSprings,5.5,22.1,0.0,22.0,24.0,37.0,23.0
2012-08-10,AliceSprings,2.1,19.5,0.0,17.0,19.0,40.0,13.0
2012-08-11,AliceSprings,-1.7,18.1,0.0,9.0,22.0,41.0,19.0
2012-08-12,AliceSprings,-1.6,17.9,0.0,0.0,17.0,45.0,15.0
2012-08-13,AliceSprings,-1.4,23.4,0.0,9.0,11.0,37.0,10.0
2012-08-14,AliceSprings,0.3,25.7,0.0,9.0,11.0,14.0,6.0
